,0,1,2,3,4,5
0,SZ300334,3,天津工业大学,67.22%,2,天津膜天膜工程技术有限公司
0,SZ300323,2,"Jing Tian Capital I, Limited",13.57%,1,华灿光电股份有限公司
0,SZ300316,2,上虞金轮投资管理咨询有限公司,53.94%,1,浙江晶盛机电股份有限公司
0,SZ300316,2,邱敏秀,3.69%,1,浙江晶盛机电股份有限公司
0,SZ300316,2,曹建伟,3.24%,1,浙江晶盛机电股份有限公司
0,SZ300316,3,曹建伟,25.41%,2,上虞金轮投资管理咨询有限公司
0,SZ300316,3,邱敏秀,25.41%,2,上虞金轮投资管理咨询有限公司
0,SZ300311,2,新余市华信远景投资咨询有限公司,5.61%,1,任子行网络技术股份有限公司
0,SZ300311,2,深圳市华信行投资合伙企业(有限合伙),5.40%,1,任子行网络技术股份有限公司
0,SZ300311,2,景晓军,39.46%,1,任子行网络技术股份有限公司
0,SZ300311,3,景晓军,46.50%,2,新余市华信远景投资咨询有限公司
0,SZ300311,3,景晓军,45.00%,2,深圳市华信行投资合伙企业(有限合伙)
0,SZ300310,2,唐军,6.40%,1,广东宜通世纪科技股份有限公司
0,SZ300310,2,刘昱,6.21%,1,广东宜通世纪科技股份有限公司
0,SZ300310,2,史亚洲,7.63%,1,广东宜通世纪科技股份有限公司
0,SZ300310,2,钟飞鹏,7.13%,1,广东宜通世纪科技股份有限公司
0,SZ300310,2,童文伟,8.38%,1,广东宜通世纪科技股份有限公司
0,SZ300300,2,吴艳,47.73%,1,汉鼎宇佑互联网股份有限公司
0,SZ300300,2,王麒诚,0.52%,1,汉鼎宇佑互联网股份有限公司
0,SZ300300,2,汉鼎宇佑集团有限公司,7.18%,1,汉鼎宇佑互联网股份有限公司
0,SZ300300,3,王麒诚,100.00%,2,汉鼎宇佑集团有限公司
0,SZ300295,2,章海林,5.03%,1,江苏三六五网络股份有限公司
0,SZ300295,2,李智,3.34%,1,江苏三六五网络股份有限公司
0,SZ300295,2,胡光辉,16.96%,1,江苏三六五网络股份有限公司
0,SZ300295,2,南京网景投资管理有限公司,1.96%,1,江苏三六五网络股份有限公司
0,SZ300295,3,胡光辉,38.86%,2,南京网景投资管理有限公司
0,SZ300293,2,中巨国际有限公司,24.44%,1,沈阳蓝英工业自动化装备股份有限公司
0,SZ300293,2,郭洪生,0.92%,1,沈阳蓝英工业自动化装备股份有限公司
0,SZ300293,2,沈阳蓝英自动控制有限公司,42.19%,1,沈阳蓝英工业自动化装备股份有限公司
0,SZ300293,3,郭洪生,100.00%,2,中巨国际有限公司
0,SZ300293,3,郭洪生,51.00%,2,沈阳蓝英自动控制有限公司
0,SZ300282,2,北京和君商学在线科技股份有限公司,24.01%,1,北京汇冠新技术股份有限公司
0,SZ300282,3,和君集团有限公司,46.86%,2,北京和君商学在线科技股份有限公司
0,SZ300282,4,王明富,65.00%,3,和君集团有限公司
0,SZ300280,2,新余市安常投资中心(有限合伙),26.17%,1,南通锻压设备股份有限公司
0,SZ300280,3,南京安赐投资管理有限公司,0.01%,2,新余市安常投资中心(有限合伙)
0,SZ300280,3,新余市韶融投资中心(有限合伙),99.99%,2,新余市安常投资中心(有限合伙)
0,SZ300280,4,郑岚,50.00%,3,南京安赐投资管理有限公司
0,SZ300280,4,姚海燕,50.00%,3,南京安赐投资管理有限公司
0,SZ300280,4,郑岚,49.99%,3,新余市韶融投资中心(有限合伙)
0,SZ300280,4,南京安赐投资管理有限公司,0.01%,3,新余市韶融投资中心(有限合伙)
0,SZ300276,2,朱汉平,39.77%,1,湖北三丰智能输送装备股份有限公司
0,SZ300273,2,安信乾盛浙银钜鑫3号特定多个客户资产管理计划(郝镇熙),1.86%,1,珠海和佳医疗设备股份有限公司
0,SZ300273,2,郝镇熙,20.01%,1,珠海和佳医疗设备股份有限公司
0,SZ300273,2,蔡孟珂,16.19%,1,珠海和佳医疗设备股份有限公司
0,SZ300273,3,郝镇熙,100%,2,安信乾盛浙银钜鑫3号特定多个客户资产管理计划(郝镇熙)
0,SZ300243,2,周仕斌,22.82%,1,山东瑞丰高分子材料股份有限公司
0,SZ300238,2,定向资产管理方式(朱卫平通过资产管理计划增持),1.27%,1,冠昊生物科技股份有限公司
0,SZ300238,2,广东知光生物科技有限公司,20.71%,1,冠昊生物科技股份有限公司
0,SZ300238,3,朱卫平,100%,2,定向资产管理方式(朱卫平通过资产管理计划增持)
0,SZ300238,3,朱卫平,60.00%,2,广东知光生物科技有限公司
0,SZ300238,3,朱卫平,60.00%,2,广东知光生物科技有限公司
0,SZ300238,3,徐国风,40.00%,2,广东知光生物科技有限公司
0,SZ300227,2,侯若洪,19.36%,1,深圳光韵达光电科技股份有限公司
0,SZ300227,2,姚彩虹,5.05%,1,深圳光韵达光电科技股份有限公司
0,SZ300223,2,李杰,13.56%,1,北京君正集成电路股份有限公司
0,SZ300223,2,刘强,21.17%,1,北京君正集成电路股份有限公司
0,SZ300219,2,射阳县众而和投资咨询有限公司,0.37%,1,鸿利智汇集团股份有限公司
0,SZ300219,2,李国平,25.10%,1,鸿利智汇集团股份有限公司
0,SZ300219,2,射阳县普之润投资咨询有限公司,0.40%,1,鸿利智汇集团股份有限公司
0,SZ300219,3,李国平,0.70%,2,射阳县众而和投资咨询有限公司
0,SZ300219,3,李国平,0.50%,2,射阳县普之润投资咨询有限公司
0,SZ300190,2,常州德泽实业投资有限公司,44.30%,1,江苏维尔利环保科技股份有限公司
0,SZ300190,3,李月中,81.10%,2,常州德泽实业投资有限公司
0,SZ300180,2,华峰集团有限公司,12.37%,1,上海华峰超纤材料股份有限公司
0,SZ300180,2,尤小玲,3.05%,1,上海华峰超纤材料股份有限公司
0,SZ300180,2,尤小华,5.84%,1,上海华峰超纤材料股份有限公司
0,SZ300180,2,尤金焕,8.24%,1,上海华峰超纤材料股份有限公司
0,SZ300180,2,陈林真,3.42%,1,上海华峰超纤材料股份有限公司
0,SZ300180,2,尤小燕,3.05%,1,上海华峰超纤材料股份有限公司
0,SZ300180,3,尤小平,79.63%,2,华峰集团有限公司
0,SZ300180,3,尤小华,4.89%,2,华峰集团有限公司
0,SZ300180,3,尤金焕,8.19%,2,华峰集团有限公司
0,SZ300179,2,方海江,28.16%,1,河南四方达超硬材料股份有限公司
0,SZ300179,2,付玉霞,7.14%,1,河南四方达超硬材料股份有限公司
0,SZ300176,2,广东万和集团有限公司,29.23%,1,广东鸿特精密技术股份有限公司
0,SZ300176,3,卢楚隆,25.00%,2,广东万和集团有限公司
0,SZ300176,3,卢础其,45.00%,2,广东万和集团有限公司
0,SZ300176,3,卢楚鹏,15.00%,2,广东万和集团有限公司
0,SZ300142,2,资产管理计划(李云春),0.52%,1,云南沃森生物技术股份有限公司
0,SZ300142,2,李云春,10.54%,1,云南沃森生物技术股份有限公司
0,SZ300142,3,李云春,100%,2,资产管理计划(李云春)
0,SZ300123,2,李跃先,4.90%,1,太阳鸟游艇股份有限公司
0,SZ300123,2,湖南太阳鸟控股有限公司,38.90%,1,太阳鸟游艇股份有限公司
0,SZ300123,3,李跃先,58.00%,2,湖南太阳鸟控股有限公司
0,SZ300120,2,张国祥,6.04%,1,天津经纬电材股份有限公司
0,SZ300120,2,张秋凤,4.99%,1,天津经纬电材股份有限公司
0,SZ300120,2,董树林,14.88%,1,天津经纬电材股份有限公司
0,SZ300111,2,吴建龙,16.37%,1,浙江向日葵光能科技股份有限公司
0,SZ300111,2,浙江盈凖投资股份有限公司,1.36%,1,浙江向日葵光能科技股份有限公司
0,SZ300111,3,绍兴龙华贸易有限公司,55.56%,2,浙江盈凖投资股份有限公司
0,SZ300111,3,浙江龙华新世纪房地产开发有限公司,27.78%,2,浙江盈凖投资股份有限公司
0,SZ300111,4,吴建龙,90.00%,3,绍兴龙华贸易有限公司
0,SZ300111,4,吴建龙,76.28%,3,浙江龙华新世纪房地产开发有限公司
0,SZ300111,4,绍兴龙华贸易有限公司,14.29%,3,浙江龙华新世纪房地产开发有限公司
0,SZ300111,4,吴建龙,76.28%,3,浙江龙华新世纪房地产开发有限公司
0,SZ300088,2,新疆润丰股权投资企业(有限合伙),18.97%,1,芜湖长信科技股份有限公司
0,SZ300088,2,"张兵,朱立祥,李林,许沭华,陈夕林,陈奇,高前文",1.92%,1,芜湖长信科技股份有限公司
0,SZ300088,3,"张兵,朱立祥,李林,许沭华,陈夕林,陈奇,高前文",65.30%,2,新疆润丰股权投资企业(有限合伙)
0,SZ300080,2,中国平煤神马能源化工集团有限责任公司,20.02%,1,河南易成新能源股份有限公司
0,SZ300080,3,河南省国有资产监督管理委员会,65.79%,2,中国平煤神马能源化工集团有限责任公司
0,SZ300070,2,文剑平,21.30%,1,北京碧水源科技股份有限公司
0,SZ300050,2,叶滨,24.13%,1,珠海世纪鼎利科技股份有限公司
0,SZ300047,2,陈鲁康,5.36%,1,深圳天源迪科信息技术股份有限公司
0,SZ300047,2,陈友,13.85%,1,深圳天源迪科信息技术股份有限公司
0,SZ300047,2,谢晓宾,3.94%,1,深圳天源迪科信息技术股份有限公司
0,SZ300044,2,周勇,18.90%,1,深圳市赛为智能股份有限公司
0,SZ300027,2,中钢期货-华谊兄弟大股东增持资产管理计划(王忠军),0.63%,1,华谊兄弟传媒股份有限公司
0,SZ300027,2,王忠磊,6.03%,1,华谊兄弟传媒股份有限公司
0,SZ300027,2,王忠军,20.76%,1,华谊兄弟传媒股份有限公司
0,SZ300027,2,国民信托·华谊兄弟大股东增持2号集合资金信托计划(王忠磊),0.14%,1,华谊兄弟传媒股份有限公司
0,SZ300027,2,国民信托·华谊兄弟大股东增持1号集合资金信托计划(王忠军),0.59%,1,华谊兄弟传媒股份有限公司
0,SZ300027,3,王忠军,100%,2,中钢期货-华谊兄弟大股东增持资产管理计划(王忠军)
0,SZ300027,3,王忠军,100%,2,国民信托·华谊兄弟大股东增持1号集合资金信托计划(王忠军)
0,SZ300027,3,王忠磊,100%,2,国民信托·华谊兄弟大股东增持2号集合资金信托计划(王忠磊)
0,SZ002817,2,余春明,54.08%,1,安徽黄山胶囊股份有限公司
0,SZ002817,2,余超彪,4.62%,1,安徽黄山胶囊股份有限公司
0,SZ002816,2,覃有倘,16.57%,1,深圳市和科达精密清洗设备股份有限公司
0,SZ002816,2,邹明,11.17%,1,深圳市和科达精密清洗设备股份有限公司
0,SZ002816,2,龙小明,15.56%,1,深圳市和科达精密清洗设备股份有限公司
0,SZ002815,2,姜雪飞,60.63%,1,深圳市崇达电路技术股份有限公司
0,SZ002815,2,朱雪花,6.74%,1,深圳市崇达电路技术股份有限公司
0,SZ002813,2,郭秀梅,67.97%,1,深圳市路畅科技股份有限公司
0,SZ002745,2,中山市榄芯实业投资有限公司,1.39%,1,木林森股份有限公司
0,SZ002745,2,孙清焕,67.32%,1,木林森股份有限公司
0,SZ002745,3,孙清焕,28.00%,2,中山市榄芯实业投资有限公司
0,SZ002735,2,王进军,54.23%,1,深圳王子新材料股份有限公司
0,SZ002725,2,林万青,10.00%,1,浙江跃岭股份有限公司
0,SZ002725,2,林申茂,10.00%,1,浙江跃岭股份有限公司
0,SZ002725,2,林斌,5.00%,1,浙江跃岭股份有限公司
0,SZ002725,2,林仙明,13.12%,1,浙江跃岭股份有限公司
0,SZ002725,2,林平,5.00%,1,浙江跃岭股份有限公司
0,SZ002725,2,林信福,10.00%,1,浙江跃岭股份有限公司
0,SZ002721,2,上海碧空龙翔投资管理有限公司,23.72%,1,北京金一文化发展股份有限公司
0,SZ002721,2,集合资产管理计划(钟葱),1.69%,1,北京金一文化发展股份有限公司
0,SZ002721,2,钟葱,15.64%,1,北京金一文化发展股份有限公司
0,SZ002721,3,钟葱,68.97%,2,上海碧空龙翔投资管理有限公司
0,SZ002721,3,钟葱,100%,2,集合资产管理计划(钟葱)
0,SZ002720,2,章晓阳,1.54%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,中国皮革和制鞋工业研究院,0.77%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,中泽信投资有限公司,0.47%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,刘宏信,1.54%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,北京稚鹤翔龙科技有限公司,1.54%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,建银国际益恒投资管理(天津)有限公司,0.77%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,张小芳,4.11%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,张辉阳,2.62%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,曹红英,0.54%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,朱治海,2.77%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,朱玉祖,0.38%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,李臣,22.78%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,杨东烨,1.92%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,杨春雨,0.77%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,甘肃省信托有限责任公司,15.38%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,甘肃省国有资产投资集团有限公司,4.24%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,甘肃省盛华投资有限公司,3.08%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,舒振建,2.46%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,董勘,1.15%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,青岛悦丰新材料有限公司,1.85%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,马德全,2.77%,1,甘肃宏良皮业股份有限公司
0,SZ002720,2,马维祥,1.15%,1,甘肃宏良皮业股份有限公司
0,SZ002710,2,北京东胜康业投资咨询有限公司,2.00%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,北京中技富坤创业投资中心(有限合伙),1.00%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,北京健之康业投资咨询有限公司,36.02%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,北京鼎晖创业投资中心(有限合伙),25.36%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,天津宝鼎投资中心(有限合伙),2.47%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,天津鼎晖元博股权投资基金(有限合伙),1.36%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,天津鼎晖股权投资一期基金(有限合伙),4.82%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,张伟,2.47%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,李世海,0.64%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,李昭,3.71%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,深圳一德集团有限公司,0.50%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,深圳市天图兴瑞创业投资有限公司,6.18%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,深圳市平安创新资本投资有限公司,2.47%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,王再可,1.33%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,王强,5.81%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,重庆富坤创业投资中心(有限合伙),0.50%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,2,韩圣群,3.36%,1,慈铭健康体检管理集团股份有限公司
0,SZ002710,3,胡波,84.03%,2,北京健之康业投资咨询有限公司
0,SZ002710,3,韩小红,15.97%,2,北京健之康业投资咨询有限公司
0,SZ002685,2,无锡杰盛投资管理咨询有限公司,3.05%,1,无锡华东重型机械股份有限公司
0,SZ002685,2,无锡振杰投资有限公司,6.09%,1,无锡华东重型机械股份有限公司
0,SZ002685,2,无锡华东重机科技集团有限公司,31.68%,1,无锡华东重型机械股份有限公司
0,SZ002685,3,翁杰,48.00%,2,无锡杰盛投资管理咨询有限公司
0,SZ002685,3,无锡华东重机科技集团有限公司,52.00%,2,无锡杰盛投资管理咨询有限公司
0,SZ002685,3,翁杰,95.00%,2,无锡振杰投资有限公司
0,SZ002685,3,无锡华东重机科技集团有限公司,3.00%,2,无锡振杰投资有限公司
0,SZ002685,3,孟正华,2.00%,2,无锡振杰投资有限公司
0,SZ002685,4,孟正华,13.00%,3,无锡华东重机科技集团有限公司
0,SZ002685,4,翁耀根,87.00%,3,无锡华东重机科技集团有限公司
0,SZ002665,2,永新首航伟业投资管理有限公司,8.63%,1,北京首航艾启威节能技术股份有限公司
0,SZ002665,2,北京首航波纹管制造有限公司,25.78%,1,北京首航艾启威节能技术股份有限公司
0,SZ002665,2,黄卿乐,5.85%,1,北京首航艾启威节能技术股份有限公司
0,SZ002665,2,黄文佳,11.08%,1,北京首航艾启威节能技术股份有限公司
0,SZ002665,3,黄文佳,27.37%,2,北京首航波纹管制造有限公司
0,SZ002665,3,黄卿乐,18.28%,2,北京首航波纹管制造有限公司
0,SZ002665,3,黄文博,10.87%,2,北京首航波纹管制造有限公司
0,SZ002665,3,黄卿乐,13.34%,2,永新首航伟业投资管理有限公司
0,SZ002665,3,黄文博,33.29%,2,永新首航伟业投资管理有限公司
0,SZ002665,3,黄文佳,33.36%,2,永新首航伟业投资管理有限公司
0,SZ002656,2,林永飞,12.30%,1,摩登大道时尚集团股份有限公司
0,SZ002656,2,广州瑞丰集团股份有限公司,31.03%,1,摩登大道时尚集团股份有限公司
0,SZ002656,3,林永飞,70.00%,2,广州瑞丰集团股份有限公司
0,SZ002655,2,潍坊高科电子有限公司,15.27%,1,山东共达电声股份有限公司
0,SZ002655,3,杨进军,22.78%,2,潍坊高科电子有限公司
0,SZ002655,3,赵笃仁,22.78%,2,潍坊高科电子有限公司
0,SZ002655,3,董晓民,22.78%,2,潍坊高科电子有限公司
0,SZ002655,3,葛相军,22.78%,2,潍坊高科电子有限公司
0,SZ002642,2,王东辉,21.36%,1,北京荣之联科技股份有限公司
0,SZ002642,2,吴敏,11.44%,1,北京荣之联科技股份有限公司
0,SZ002642,2,华泰远见11号集合资产管理计划,0.53%,1,北京荣之联科技股份有限公司
0,SZ002642,3,吴敏,100%,2,华泰远见11号集合资产管理计划
0,SZ002642,3,王东辉,100%,2,华泰远见11号集合资产管理计划
0,SZ002632,2,浙江道明投资有限公司,42.18%,1,道明光学股份有限公司
0,SZ002632,2,胡智雄,4.09%,1,道明光学股份有限公司
0,SZ002632,2,胡智彪,4.00%,1,道明光学股份有限公司
0,SZ002632,3,胡智雄,50.00%,2,浙江道明投资有限公司
0,SZ002632,3,胡智彪,50.00%,2,浙江道明投资有限公司
0,SZ002630,2,黎仁超,21.00%,1,华西能源工业股份有限公司
0,SZ002629,2,西藏瀚澧电子科技合伙企业(有限合伙),14.64%,1,浙江仁智股份有限公司
0,SZ002629,3,金环,80.00%,2,西藏瀚澧电子科技合伙企业(有限合伙)
0,SZ002614,2,邹剑寒,27.82%,1,厦门蒙发利科技(集团)股份有限公司
0,SZ002614,2,李五令,27.82%,1,厦门蒙发利科技(集团)股份有限公司
0,SZ002608,2,江苏舜天国际集团机械进出口股份有限公司,20.51%,1,江苏舜天船舶股份有限公司
0,SZ002608,2,江苏舜天国际集团有限公司,25.64%,1,江苏舜天船舶股份有限公司
0,SZ002608,3,江苏省国信资产管理集团有限公司,80.40%,2,江苏舜天国际集团机械进出口股份有限公司
0,SZ002608,3,江苏省国信资产管理集团有限公司,100.00%,2,江苏舜天国际集团有限公司
0,SZ002608,4,江苏省国有资产监督管理委员会,100.00%,3,江苏省国信资产管理集团有限公司
0,SZ002591,2,朱星河,25.93%,1,江西恒大高新技术股份有限公司
0,SZ002587,2,吴涵渠,29.85%,1,深圳市奥拓电子股份有限公司
0,SZ002584,2,黄伟波,15.79%,1,西陇科学股份有限公司
0,SZ002584,2,黄侦杰,2.61%,1,西陇科学股份有限公司
0,SZ002584,2,黄少群,12.73%,1,西陇科学股份有限公司
0,SZ002584,2,黄侦凯,2.61%,1,西陇科学股份有限公司
0,SZ002584,2,黄伟鹏,12.39%,1,西陇科学股份有限公司
0,SZ002580,2,青岛融实创力股权投资管理企业(有限合伙),2.21%,1,山东圣阳电源股份有限公司
0,SZ002580,2,"孔德龙,宋斌,宫国伟,李恕华,杨玉清,王平,隋延波,于海龙,高运奎",20.64%,1,山东圣阳电源股份有限公司
0,SZ002580,3,"孔德龙,宋斌,宫国伟,李恕华,杨玉清,王平,隋延波,于海龙,高运奎",100.00%,2,青岛融实创力股权投资管理企业(有限合伙)
0,SZ002576,2,姜煜峰,32.01%,1,江苏通达动力科技股份有限公司
0,SZ002574,2,浙江日月首饰集团有限公司,29.96%,1,浙江明牌珠宝股份有限公司
0,SZ002574,2,永盛国际投资集团有限公司,21.80%,1,浙江明牌珠宝股份有限公司
0,SZ002574,3,虞阿五,20.00%,2,永盛国际投资集团有限公司
0,SZ002574,3,虞兔良,80.00%,2,永盛国际投资集团有限公司
0,SZ002574,3,虞阿五,41.21%,2,浙江日月首饰集团有限公司
0,SZ002574,3,虞兔良,48.24%,2,浙江日月首饰集团有限公司
0,SZ002574,3,绍兴县日月投资有限公司,8.94%,2,浙江日月首饰集团有限公司
0,SZ002574,3,绍兴县携程贸易有限公司,1.61%,2,浙江日月首饰集团有限公司
0,SZ002574,4,虞兔良,87.80%,3,绍兴县日月投资有限公司
0,SZ002574,4,虞阿五,12.20%,3,绍兴县日月投资有限公司
0,SZ002574,4,虞阿五,14.44%,3,绍兴县携程贸易有限公司
0,SZ002574,4,虞兔良,85.56%,3,绍兴县携程贸易有限公司
0,SZ002571,2,施卫东,42.24%,1,安徽德力日用玻璃股份有限公司
0,SZ002564,2,陈玉忠,29.73%,1,苏州天沃科技股份有限公司
0,SZ002564,2,国君资管1146定向资产管理计划,0.53%,1,苏州天沃科技股份有限公司
0,SZ002564,3,陈玉忠,100%,2,国君资管1146定向资产管理计划
0,SZ002558,2,上海巨人投资管理有限公司,27.87%,1,重庆新世纪游轮股份有限公司
0,SZ002558,3,巨人投资有限公司,100.00%,2,上海巨人投资管理有限公司
0,SZ002558,4,史玉柱,97.86%,3,巨人投资有限公司
0,SZ002555,2,吴绪顺,9.79%,1,芜湖顺荣三七互娱网络科技股份有限公司
0,SZ002555,2,吴卫红,8.07%,1,芜湖顺荣三七互娱网络科技股份有限公司
0,SZ002555,2,吴卫东,8.00%,1,芜湖顺荣三七互娱网络科技股份有限公司
0,SZ002526,2,赵笃学,24.02%,1,山东矿机集团股份有限公司
0,SZ002510,2,"胡津生,常世平,董书新,尹宝茹,任伟,张义生,鲍建新,王子玲",26.80%,1,天津汽车模具股份有限公司
0,SZ002509,2,陈秀玉,18.36%,1,天广中茂股份有限公司
0,SZ002492,2,珠海实友化工有限公司,43.34%,1,珠海恒基达鑫国际化工仓储股份有限公司
0,SZ002492,3,王青运,54.00%,2,珠海实友化工有限公司
0,SZ002492,3,上海得鑫实业有限公司,40.00%,2,珠海实友化工有限公司
0,SZ002492,3,张莘莹,6.00%,2,珠海实友化工有限公司
0,SZ002492,4,张莘莹,16.00%,3,上海得鑫实业有限公司
0,SZ002492,4,王青运,84.00%,3,上海得鑫实业有限公司
0,SZ002491,2,沈小平,4.67%,1,通鼎互联信息股份有限公司
0,SZ002491,2,通鼎集团有限公司,38.17%,1,通鼎互联信息股份有限公司
0,SZ002491,3,沈小平,93.44%,2,通鼎集团有限公司
0,SZ002486,2,上海国骏投资有限公司,19.61%,1,上海嘉麟杰纺织品股份有限公司
0,SZ002486,2,黄伟国,4.06%,1,上海嘉麟杰纺织品股份有限公司
0,SZ002486,3,黄伟国,100.00%,2,上海国骏投资有限公司
0,SZ002479,2,浙江富春江通信集团有限公司,38.00%,1,浙江富春江环保热电股份有限公司
0,SZ002479,2,孙庆炎,0.49%,1,浙江富春江环保热电股份有限公司
0,SZ002479,3,永通控股集团有限公司,74.90%,2,浙江富春江通信集团有限公司
0,SZ002479,4,孙驰,3.92%,3,永通控股集团有限公司
0,SZ002479,4,孙翀,8.92%,3,永通控股集团有限公司
0,SZ002479,4,孙臻,3.92%,3,永通控股集团有限公司
0,SZ002479,4,孙庆炎,39.24%,3,永通控股集团有限公司
0,SZ002478,2,江苏常宝投资发展有限公司,10.49%,1,江苏常宝钢管股份有限公司
0,SZ002478,2,曹坚,27.58%,1,江苏常宝钢管股份有限公司
0,SZ002478,3,曹坚,51.44%,2,江苏常宝投资发展有限公司
0,SZ002465,2,广州无线电集团有限公司,21.22%,1,广州海格通信集团股份有限公司
0,SZ002465,3,广州市国资委,100.00%,2,广州无线电集团有限公司
0,SZ002464,2,珠海横琴新区长实资本管理有限公司,4.96%,1,昆山金利表面材料应用科技股份有限公司
0,SZ002464,2,宁波冉盛盛瑞投资管理合伙企业(有限合伙),24.04%,1,昆山金利表面材料应用科技股份有限公司
0,SZ002464,3,冉盛(宁波)股权投资基金管理有限公司,0.01%,2,宁波冉盛盛瑞投资管理合伙企业(有限合伙)
0,SZ002464,3,五矿国际信托有限公司-腾达17号单一信托,99.99%,2,宁波冉盛盛瑞投资管理合伙企业(有限合伙)
0,SZ002464,3,郭昌玮,97.00%,2,珠海横琴新区长实资本管理有限公司
0,SZ002464,4,冉盛财富资本管理有限公司,80.00%,3,冉盛(宁波)股权投资基金管理有限公司
0,SZ002464,4,郭昌玮,100.00%,3,五矿国际信托有限公司-腾达17号单一信托
0,SZ002464,5,郭昌玮,100.00%,4,冉盛财富资本管理有限公司
0,SZ002462,2,中国青年实业发展总公司,16.72%,1,嘉事堂药业股份有限公司
0,SZ002462,3,共青团中央,100.00%,2,中国青年实业发展总公司
0,SZ002396,2,福建省电子信息(集团)有限责任公司,28.00%,1,福建星网锐捷通讯股份有限公司
0,SZ002396,3,福建省人民政府国有资产监督管理委员会,100.00%,2,福建省电子信息(集团)有限责任公司
0,SZ002389,2,台州市金投航天有限公司,21.04%,1,浙江南洋科技股份有限公司
0,SZ002389,2,邵雨田,4.10%,1,浙江南洋科技股份有限公司
0,SZ002377,2,国创高科实业集团有限公司,42.94%,1,湖北国创高新材料股份有限公司
0,SZ002377,2,湖北长兴物资有限公司,5.48%,1,湖北国创高新材料股份有限公司
0,SZ002377,3,高庆寿,70.00%,2,国创高科实业集团有限公司
0,SZ002377,3,高涛,20.00%,2,国创高科实业集团有限公司
0,SZ002377,3,郝立群,10.00%,2,国创高科实业集团有限公司
0,SZ002377,3,郝立群,10.00%,2,湖北长兴物资有限公司
0,SZ002377,3,高庆寿,90.00%,2,湖北长兴物资有限公司
0,SZ002355,2,王志成,33.84%,1,兴民智通(集团)股份有限公司
0,SZ002352,2,刘冀鲁,42.90%,1,马鞍山鼎泰稀土新材料股份有限公司
0,SZ002316,2,嘉兴乾德精一投资合伙企业(有限合伙),19.84%,1,深圳键桥通讯技术股份有限公司
0,SZ002297,2,中南大学粉末冶金工程研究中心有限公司,15.38%,1,湖南博云新材料股份有限公司
0,SZ002297,3,中南大学资产经营有限公司,40.00%,2,中南大学粉末冶金工程研究中心有限公司
0,SZ002297,4,中南大学,100.00%,3,中南大学资产经营有限公司
0,SZ002289,2,魏连速,2.81%,1,深圳市宇顺电子股份有限公司
0,SZ002289,2,林萌,7.39%,1,深圳市宇顺电子股份有限公司
0,SZ002289,2,张家港保税区丰瑞嘉华投资管理有限公司,3.49%,1,深圳市宇顺电子股份有限公司
0,SZ002289,2,中植融云(北京)投资有限公司,8.42%,1,深圳市宇顺电子股份有限公司
0,SZ002289,3,中植融云(北京)投资有限公司,100%,2,魏连速
0,SZ002289,3,中植融云(北京)投资有限公司,100%,2,林萌
0,SZ002289,3,中植融云(北京)投资有限公司,100.00%,2,张家港保税区丰瑞嘉华投资管理有限公司
0,SZ002289,4,中海晟融(北京)资本管理有限公司,100.00%,3,中植融云(北京)投资有限公司
0,SZ002289,5,解直锟,0.20%,4,中海晟融(北京)资本管理有限公司
